city_id,property_id,year,month,date,monthly_rent,price_per_sqm
hkg,test_28hse_50fd46cc,2025,6,28,507.0,1.61
hkg,test_28hse_76088dd1,2025,6,28,526.5,1.6
hkg,test_28hse_c3c8ed28,2025,6,28,546.0,1.58
hkg,test_28hse_1235692c,2025,6,28,565.5,1.57
hkg,test_28hse_c64b2334,2025,6,28,585.0,1.56
hkg,test_28hse_95d06f99,2025,6,28,604.5,1.55
hkg,test_28hse_b590eb1c,2025,6,28,624.0,1.54
hkg,test_28hse_6386a59d,2025,6,28,643.5,1.53
hkg,test_28hse_fc146c67,2025,6,28,663.0,1.52
hkg,test_28hse_dc315ea5,2025,6,28,682.5,1.52
hkg,test_28hse_a3941d3a,2025,6,28,702.0,1.51
hkg,test_28hse_07d66f49,2025,6,28,721.5,1.5
hkg,test_28hse_ac5293b1,2025,6,28,741.0,1.5
hkg,test_28hse_659628c6,2025,6,28,760.5,1.49
hkg,test_28hse_7f6c937e,2025,6,28,780.0,1.49
hkg,test_28hse_f42a9eb9,2025,6,28,799.5,1.48
hkg,test_28hse_ee66e38e,2025,6,28,819.0,1.48
hkg,test_28hse_6eab7967,2025,6,28,838.5,1.47
hkg,test_28hse_ae3c918a,2025,6,28,858.0,1.47
hkg,test_28hse_27307aa3,2025,6,28,877.5,1.46
hkg,test_28hse_eaa7213c,2025,6,28,897.0,1.46
hkg,test_28hse_acae98dd,2025,6,28,916.5,1.45
hkg,test_28hse_0b5f86d8,2025,6,28,936.0,1.45
hkg,test_28hse_dbf5c902,2025,6,28,955.5,1.45
hkg,test_28hse_6b05b1b7,2025,6,28,975.0,1.44
hkg,test_28hse_1213dbd2,2025,6,28,994.5,1.44
hkg,test_28hse_6e2b0ab7,2025,6,28,1014.0,1.44
hkg,test_28hse_f46e80d5,2025,6,28,1033.5,1.44
hkg,test_28hse_f7cc7a1a,2025,6,28,1053.0,1.43
hkg,test_28hse_c6d30d57,2025,6,28,1072.5,1.43
hkg,test_28hse_d9bc4b2e,2025,6,28,1092.0,1.43
hkg,test_28hse_7feb7ba3,2025,6,28,1111.5,1.42
hkg,test_28hse_47142cad,2025,6,28,156.0,3.47
hkg,test_28hse_16655b03,2025,6,28,175.5,2.92
hkg,test_28hse_bb0d5765,2025,6,28,195.0,2.6
hkg,test_28hse_cb84c9c5,2025,6,28,214.5,2.38
hkg,test_28hse_af8d1cb2,2025,6,28,234.0,2.23
hkg,test_28hse_7e6ce8f1,2025,6,28,253.5,2.11
hkg,test_28hse_ac3fb604,2025,6,28,273.0,2.02
hkg,test_28hse_f032c65d,2025,6,28,292.5,1.95
hkg,test_28hse_dfc0dc84,2025,6,28,312.0,1.89
hkg,test_28hse_56580466,2025,6,28,331.5,1.84
hkg,test_28hse_156f886e,2025,6,28,351.0,1.8
hkg,test_28hse_e8e7c1f7,2025,6,28,370.5,1.76
hkg,test_28hse_557e6b9b,2025,6,28,390.0,1.73
hkg,test_28hse_702088e5,2025,6,28,409.5,1.71
hkg,test_28hse_be51c0b3,2025,6,28,429.0,1.68
hkg,test_28hse_1f342404,2025,6,28,448.5,1.66
hkg,test_28hse_8340946d,2025,6,28,468.0,1.64
hkg,test_28hse_fbeb76cc,2025,6,28,487.5,1.62
hkg,test_28hse_c7883327,2025,6,28,507.0,1.61
hkg,test_28hse_a57bf846,2025,6,28,526.5,1.6
hkg,test_28hse_f19824c2,2025,6,28,546.0,1.58
hkg,test_28hse_c141e678,2025,6,28,565.5,1.57
hkg,test_28hse_039143ae,2025,6,28,585.0,1.56
hkg,test_28hse_77401b50,2025,6,28,604.5,1.55
hkg,test_28hse_0fe96bfa,2025,6,28,624.0,1.54
hkg,test_28hse_a15d76c1,2025,6,28,643.5,1.53
hkg,test_28hse_88c96f20,2025,6,28,663.0,1.52
hkg,test_28hse_06501c72,2025,6,28,682.5,1.52
hkg,test_28hse_57728825,2025,6,28,702.0,1.51
hkg,test_28hse_86157832,2025,6,28,721.5,1.5
hkg,test_28hse_dcd92758,2025,6,28,741.0,1.5
hkg,test_28hse_c24dab3c,2025,6,28,760.5,1.49
hkg,test_28hse_cbbd143e,2025,6,28,780.0,1.49
hkg,test_28hse_aedad536,2025,6,28,799.5,1.48
hkg,test_28hse_4dcf9892,2025,6,28,819.0,1.48
hkg,test_28hse_cd6cfe58,2025,6,28,838.5,1.47
hkg,test_28hse_6844dd18,2025,6,28,858.0,1.47
hkg,test_28hse_55e13ffa,2025,6,28,877.5,1.46
hkg,test_28hse_d539e40b,2025,6,28,897.0,1.46
hkg,test_28hse_acb060ab,2025,6,28,916.5,1.45
hkg,test_28hse_cf496ab5,2025,6,28,936.0,1.45
hkg,test_28hse_e9ec1082,2025,6,28,955.5,1.45
hkg,test_28hse_25f0bc68,2025,6,28,975.0,1.44
hkg,test_28hse_5c0c490f,2025,6,28,994.5,1.44
hkg,test_28hse_c22738d1,2025,6,28,1014.0,1.44
hkg,test_28hse_c6758569,2025,6,28,1033.5,1.44
hkg,test_28hse_527d87a9,2025,6,28,1053.0,1.43
hkg,test_28hse_4dbe50f5,2025,6,28,1072.5,1.43
hkg,test_28hse_29c6c7f5,2025,6,28,1092.0,1.43
hkg,test_28hse_ee03b9bf,2025,6,28,1111.5,1.42
hkg,test_28hse_6f6e0ca9,2025,6,28,156.0,3.47
hkg,test_28hse_86d5af14,2025,6,28,175.5,2.92
hkg,test_28hse_9eceb63b,2025,6,28,195.0,2.6
hkg,test_28hse_196ec699,2025,6,28,214.5,2.38
hkg,test_28hse_38217afc,2025,6,28,234.0,2.23
hkg,test_28hse_3ca59e83,2025,6,28,253.5,2.11
hkg,test_28hse_546af56b,2025,6,28,273.0,2.02
hkg,test_28hse_60b8d142,2025,6,28,292.5,1.95
hkg,test_28hse_e72574c7,2025,6,28,312.0,1.89
hkg,test_28hse_9ef4751d,2025,6,28,331.5,1.84
hkg,test_28hse_fc92a068,2025,6,28,351.0,1.8
hkg,test_28hse_88952e8b,2025,6,28,370.5,1.76
hkg,test_28hse_ec397ef9,2025,6,28,390.0,1.73
hkg,test_28hse_e9f91ee3,2025,6,28,409.5,1.71
hkg,test_28hse_f82e4df9,2025,6,28,429.0,1.68
hkg,test_28hse_e1947c31,2025,6,28,448.5,1.66
hkg,test_28hse_a3c96c9b,2025,6,28,468.0,1.64
hkg,test_28hse_2b407754,2025,6,28,487.5,1.62
hkg,test_28hse_2b11659a,2025,6,28,507.0,1.61
hkg,test_28hse_b6f5e64f,2025,6,28,526.5,1.6
hkg,test_28hse_abab70f1,2025,6,28,546.0,1.58
hkg,test_28hse_aa358f0f,2025,6,28,565.5,1.57
hkg,test_28hse_f87e6a9b,2025,6,28,585.0,1.56
hkg,test_28hse_19734c1d,2025,6,28,604.5,1.55
hkg,test_28hse_051b0f81,2025,6,28,624.0,1.54
hkg,test_28hse_ebc39b01,2025,6,28,643.5,1.53
hkg,test_28hse_c0a4872b,2025,6,28,663.0,1.52
hkg,test_28hse_a66312d8,2025,6,28,682.5,1.52
hkg,test_28hse_7f0b9190,2025,6,28,702.0,1.51
hkg,test_28hse_c751896e,2025,6,28,721.5,1.5
hkg,test_28hse_7eb7ebde,2025,6,28,741.0,1.5
hkg,test_28hse_81a54827,2025,6,28,760.5,1.49
hkg,test_28hse_16cf638b,2025,6,28,780.0,1.49
hkg,test_28hse_80a06622,2025,6,28,799.5,1.48
hkg,test_28hse_754f1227,2025,6,28,819.0,1.48
hkg,test_28hse_200648a1,2025,6,28,838.5,1.47
hkg,test_28hse_70554fcc,2025,6,28,858.0,1.47
hkg,test_28hse_85a48c0a,2025,6,28,877.5,1.46
hkg,test_28hse_3acecfb5,2025,6,28,897.0,1.46
hkg,test_28hse_254f1786,2025,6,28,916.5,1.45
hkg,test_28hse_50deed8a,2025,6,28,936.0,1.45
hkg,test_28hse_00dceff9,2025,6,28,955.5,1.45
hkg,test_28hse_764114e7,2025,6,28,975.0,1.44
hkg,test_28hse_15b584d5,2025,6,28,994.5,1.44
hkg,test_28hse_df052793,2025,6,28,1014.0,1.44
hkg,test_28hse_e64d634d,2025,6,28,1033.5,1.44
hkg,test_28hse_6c29893a,2025,6,28,1053.0,1.43
hkg,test_28hse_b8324e4f,2025,6,28,1072.5,1.43
hkg,test_28hse_e31634dd,2025,6,28,1092.0,1.43
hkg,test_28hse_52c36291,2025,6,28,1111.5,1.42
hkg,test_28hse_7fd11c4b,2025,6,28,156.0,3.47
hkg,test_28hse_b1f47d1f,2025,6,28,175.5,2.92
hkg,test_28hse_b71c72d2,2025,6,28,195.0,2.6
hkg,test_28hse_4060920c,2025,6,28,214.5,2.38
hkg,test_28hse_c74ddf88,2025,6,28,234.0,2.23
hkg,test_28hse_6152ba68,2025,6,28,253.5,2.11
hkg,test_28hse_c0e8e6e3,2025,6,28,273.0,2.02
hkg,test_28hse_5368cf1f,2025,6,28,292.5,1.95
hkg,test_28hse_55841e57,2025,6,28,312.0,1.89
hkg,test_28hse_8d0da005,2025,6,28,331.5,1.84
hkg,test_28hse_826c9461,2025,6,28,351.0,1.8
hkg,test_28hse_df835961,2025,6,28,370.5,1.76
hkg,test_28hse_3c1748ce,2025,6,28,390.0,1.73
hkg,test_28hse_c3cf6915,2025,6,28,409.5,1.71
hkg,test_28hse_422168cd,2025,6,28,429.0,1.68
hkg,test_28hse_a797ba94,2025,6,28,448.5,1.66
hkg,test_28hse_93f04320,2025,6,28,468.0,1.64
hkg,test_28hse_1bef320c,2025,6,28,487.5,1.62
hkg,test_28hse_6c3f1032,2025,6,28,507.0,1.61
hkg,test_28hse_cc4bd930,2025,6,28,526.5,1.6
hkg,test_28hse_8ae5c1b2,2025,6,28,546.0,1.58
hkg,test_28hse_68592b0a,2025,6,28,565.5,1.57
hkg,test_28hse_245b55e4,2025,6,28,585.0,1.56
hkg,test_28hse_ebec1c60,2025,6,28,604.5,1.55
hkg,test_28hse_546128b9,2025,6,28,624.0,1.54
hkg,test_28hse_452cccc9,2025,6,28,643.5,1.53
hkg,test_28hse_9cf0b158,2025,6,28,663.0,1.52
hkg,test_28hse_3cb573b6,2025,6,28,682.5,1.52
hkg,test_28hse_a4a70a0f,2025,6,28,702.0,1.51
hkg,test_28hse_4ada85cd,2025,6,28,721.5,1.5
hkg,test_28hse_e31bc7cc,2025,6,28,741.0,1.5
hkg,test_28hse_d9164e4a,2025,6,28,760.5,1.49
hkg,test_28hse_8695048e,2025,6,28,780.0,1.49
hkg,test_28hse_fb6f7991,2025,6,28,799.5,1.48
hkg,test_28hse_9bee3bc5,2025,6,28,819.0,1.48
hkg,test_28hse_9636b483,2025,6,28,838.5,1.47
hkg,test_28hse_5508edc0,2025,6,28,858.0,1.47
hkg,test_28hse_156b36f5,2025,6,28,877.5,1.46
hkg,test_28hse_b4639865,2025,6,28,897.0,1.46
hkg,test_28hse_e4aea9b0,2025,6,28,916.5,1.45
hkg,test_28hse_231ecc59,2025,6,28,936.0,1.45
hkg,test_28hse_9b761be9,2025,6,28,955.5,1.45
hkg,test_28hse_525d6fb6,2025,6,28,975.0,1.44
hkg,test_28hse_fdf708ff,2025,6,28,994.5,1.44
hkg,test_28hse_4d5885b7,2025,6,28,1014.0,1.44
hkg,test_28hse_b2f46bd4,2025,6,28,1033.5,1.44
hkg,test_28hse_540ec699,2025,6,28,1053.0,1.43
hkg,test_28hse_95457e6e,2025,6,28,1072.5,1.43
hkg,test_28hse_8a43bdd5,2025,6,28,1092.0,1.43
hkg,test_28hse_3c49a374,2025,6,28,1111.5,1.42
hkg,test_28hse_848e19b4,2025,6,28,156.0,3.47
hkg,test_28hse_97d52549,2025,6,28,175.5,2.92
hkg,test_28hse_fa7c4c99,2025,6,28,195.0,2.6
hkg,test_28hse_2c6545ea,2025,6,28,214.5,2.38
hkg,test_28hse_3d1e8ee6,2025,6,28,234.0,2.23
hkg,test_28hse_c1b05b3d,2025,6,28,253.5,2.11
hkg,test_28hse_71d839da,2025,6,28,273.0,2.02
hkg,test_28hse_2d9269a3,2025,6,28,292.5,1.95
hkg,test_28hse_725773ba,2025,6,28,312.0,1.89
hkg,test_28hse_9e9459c8,2025,6,28,331.5,1.84
hkg,test_28hse_9da45ac3,2025,6,28,351.0,1.8
hkg,test_28hse_3df5230c,2025,6,28,370.5,1.76
hkg,test_28hse_2010cf43,2025,6,28,390.0,1.73
hkg,test_28hse_928f3f33,2025,6,28,409.5,1.71
hkg,test_28hse_1f7b71ab,2025,6,28,429.0,1.68
hkg,test_28hse_6cfe7c6c,2025,6,28,448.5,1.66
hkg,test_28hse_d71871cb,2025,6,28,468.0,1.64
hkg,test_28hse_88dc2e16,2025,6,28,487.5,1.62
hkg,test_28hse_1d240d8f,2025,6,28,507.0,1.61
hkg,test_28hse_41205e15,2025,6,28,526.5,1.6
hkg,test_28hse_2abc39a9,2025,6,28,546.0,1.58
hkg,test_28hse_e3ba411e,2025,6,28,565.5,1.57
hkg,test_28hse_c0a04a0b,2025,6,28,585.0,1.56
hkg,test_28hse_1712cfaf,2025,6,28,604.5,1.55
hkg,test_28hse_bb8f27f1,2025,6,28,624.0,1.54
hkg,test_28hse_c7d8f4ce,2025,6,28,643.5,1.53
hkg,test_28hse_aaebac52,2025,6,28,663.0,1.52
hkg,test_28hse_8d82e170,2025,6,28,682.5,1.52
hkg,test_28hse_8cbc8518,2025,6,28,702.0,1.51
hkg,test_28hse_b45310c4,2025,6,28,721.5,1.5
hkg,test_28hse_86bc3627,2025,6,28,741.0,1.5
hkg,test_28hse_c93981da,2025,6,28,760.5,1.49
hkg,test_28hse_de72cb68,2025,6,28,780.0,1.49
hkg,test_28hse_3f408b98,2025,6,28,799.5,1.48
hkg,test_28hse_b4bc9d77,2025,6,28,819.0,1.48
hkg,test_28hse_83df46a4,2025,6,28,838.5,1.47
hkg,test_28hse_d8272f25,2025,6,28,858.0,1.47
hkg,test_28hse_5e005598,2025,6,28,877.5,1.46
hkg,test_28hse_f399ca0f,2025,6,28,897.0,1.46
hkg,test_28hse_ffd5b4fd,2025,6,28,916.5,1.45
hkg,test_28hse_4091da72,2025,6,28,936.0,1.45
hkg,test_28hse_753e8c80,2025,6,28,955.5,1.45
hkg,test_28hse_8fdd71e8,2025,6,28,975.0,1.44
hkg,test_28hse_e457b50e,2025,6,28,994.5,1.44
hkg,test_28hse_d79017b4,2025,6,28,1014.0,1.44
hkg,test_28hse_157bc289,2025,6,28,1033.5,1.44
hkg,test_28hse_82377a9f,2025,6,28,1053.0,1.43
hkg,test_28hse_10456bb9,2025,6,28,1072.5,1.43
hkg,test_28hse_d547f547,2025,6,28,1092.0,1.43
hkg,test_28hse_32c4cd35,2025,6,28,1111.5,1.42
hkg,test_28hse_9a175724,2025,6,28,156.0,3.47
hkg,test_28hse_835ebeec,2025,6,28,175.5,2.92
hkg,test_28hse_4f507ea2,2025,6,28,195.0,2.6
hkg,test_28hse_fbc70dd4,2025,6,28,214.5,2.38
hkg,test_28hse_ca1e7318,2025,6,28,234.0,2.23
hkg,test_28hse_163d156a,2025,6,28,253.5,2.11
hkg,test_28hse_f974ad5b,2025,6,28,273.0,2.02
hkg,test_28hse_0033394e,2025,6,28,292.5,1.95
hkg,test_28hse_db6b1977,2025,6,28,312.0,1.89
hkg,test_28hse_bddd05b3,2025,6,28,331.5,1.84
hkg,test_28hse_3b0fa3a3,2025,6,28,351.0,1.8
hkg,test_28hse_4ca0f931,2025,6,28,370.5,1.76
hkg,test_28hse_c6ad75e5,2025,6,28,390.0,1.73
hkg,test_28hse_4bb7ee30,2025,6,28,409.5,1.71
hkg,test_28hse_79733066,2025,6,28,429.0,1.68
hkg,test_28hse_d019b00d,2025,6,28,448.5,1.66
hkg,test_28hse_a3f29378,2025,6,28,468.0,1.64
hkg,test_28hse_6378c86f,2025,6,28,487.5,1.62
hkg,test_28hse_55facf9e,2025,6,28,507.0,1.61
hkg,test_28hse_78891d1b,2025,6,28,526.5,1.6
hkg,test_28hse_4fc77dc0,2025,6,28,546.0,1.58
hkg,test_28hse_e5339eda,2025,6,28,565.5,1.57
hkg,test_28hse_a309a141,2025,6,28,585.0,1.56
hkg,test_28hse_94c8094c,2025,6,28,604.5,1.55
hkg,test_28hse_fe0c9059,2025,6,28,624.0,1.54
hkg,test_28hse_e06ea7ca,2025,6,28,643.5,1.53
hkg,test_28hse_fc023da9,2025,6,28,663.0,1.52
hkg,test_28hse_a7504664,2025,6,28,682.5,1.52
hkg,test_28hse_55619a76,2025,6,28,702.0,1.51
hkg,test_28hse_35865173,2025,6,28,721.5,1.5
hkg,test_28hse_79e3a99e,2025,6,28,741.0,1.5
hkg,test_28hse_f48a2f66,2025,6,28,760.5,1.49
hkg,test_28hse_f0befcbe,2025,6,28,780.0,1.49
hkg,test_28hse_0d2b40fd,2025,6,28,799.5,1.48
hkg,test_28hse_000e9c68,2025,6,28,819.0,1.48
hkg,test_28hse_2972b835,2025,6,28,838.5,1.47
hkg,test_28hse_fdf61459,2025,6,28,858.0,1.47
hkg,test_28hse_3fba2976,2025,6,28,877.5,1.46
hkg,test_28hse_501f00ce,2025,6,28,897.0,1.46
hkg,test_28hse_ade4d063,2025,6,28,916.5,1.45
hkg,test_28hse_9f991ca2,2025,6,28,936.0,1.45
hkg,test_28hse_f86feb16,2025,6,28,955.5,1.45
hkg,test_28hse_0f5357d0,2025,6,28,975.0,1.44
hkg,test_28hse_315a42a6,2025,6,28,994.5,1.44
hkg,test_28hse_28aeb88a,2025,6,28,1014.0,1.44
hkg,test_28hse_bb04c146,2025,6,28,1033.5,1.44
hkg,test_28hse_e58966a6,2025,6,28,1053.0,1.43
hkg,test_28hse_95616b67,2025,6,28,1072.5,1.43
hkg,test_28hse_55cbd5a1,2025,6,28,1092.0,1.43
hkg,test_28hse_11fa0d95,2025,6,28,1111.5,1.42
hkg,test_28hse_46430347,2025,6,28,156.0,3.47
hkg,test_28hse_79c52733,2025,6,28,175.5,2.92
hkg,test_28hse_b1ccc50e,2025,6,28,195.0,2.6
hkg,test_28hse_dbead247,2025,6,28,214.5,2.38
hkg,test_28hse_2ae9999c,2025,6,28,234.0,2.23
hkg,test_28hse_dfde5edf,2025,6,28,253.5,2.11
hkg,test_28hse_0ba0d0ce,2025,6,28,273.0,2.02
hkg,test_28hse_335f40e1,2025,6,28,292.5,1.95
hkg,test_28hse_5c620b4b,2025,6,28,312.0,1.89
hkg,test_28hse_45924abe,2025,6,28,331.5,1.84
hkg,test_28hse_90d2d21c,2025,6,28,351.0,1.8
hkg,test_28hse_8926cc3f,2025,6,28,370.5,1.76
hkg,test_28hse_289b01b2,2025,6,28,390.0,1.73
hkg,test_28hse_a3d539f0,2025,6,28,409.5,1.71
hkg,test_28hse_556cd765,2025,6,28,429.0,1.68
hkg,test_28hse_0a77ef61,2025,6,28,448.5,1.66
hkg,test_28hse_297d0c93,2025,6,28,468.0,1.64
hkg,test_28hse_25bac922,2025,6,28,487.5,1.62
hkg,test_28hse_07df9b9c,2025,6,28,507.0,1.61
hkg,test_28hse_b4c14b4f,2025,6,28,526.5,1.6
hkg,test_28hse_5c13f8e6,2025,6,28,546.0,1.58
hkg,test_28hse_473aa85b,2025,6,28,565.5,1.57
hkg,test_28hse_8f63b48a,2025,6,28,585.0,1.56
hkg,test_28hse_b4e61b77,2025,6,28,604.5,1.55
hkg,test_28hse_ddd3eade,2025,6,28,624.0,1.54
hkg,test_28hse_cd99755d,2025,6,28,643.5,1.53
hkg,test_28hse_af4c8712,2025,6,28,663.0,1.52
hkg,test_28hse_c350de91,2025,6,28,682.5,1.52
hkg,test_28hse_2698a47c,2025,6,28,702.0,1.51
hkg,test_28hse_89bd7e7b,2025,6,28,721.5,1.5
hkg,test_28hse_de8145bc,2025,6,28,741.0,1.5
hkg,test_28hse_4f048550,2025,6,28,760.5,1.49
hkg,test_28hse_b2ba8788,2025,6,28,780.0,1.49
hkg,test_28hse_6c9f757d,2025,6,28,799.5,1.48
hkg,test_28hse_dfbf0250,2025,6,28,819.0,1.48
hkg,test_28hse_4a62a1a6,2025,6,28,838.5,1.47
hkg,test_28hse_34277ca8,2025,6,28,858.0,1.47
hkg,test_28hse_e555591d,2025,6,28,877.5,1.46
hkg,test_28hse_31b05b79,2025,6,28,897.0,1.46
hkg,test_28hse_4dac07de,2025,6,28,916.5,1.45
hkg,test_28hse_40fcac76,2025,6,28,936.0,1.45
hkg,test_28hse_c1709128,2025,6,28,955.5,1.45
hkg,test_28hse_254fdd0d,2025,6,28,975.0,1.44
hkg,test_28hse_231b38d3,2025,6,28,994.5,1.44
hkg,test_28hse_4e4cb25f,2025,6,28,1014.0,1.44
hkg,test_28hse_6a353c12,2025,6,28,1033.5,1.44
hkg,test_28hse_028e5997,2025,6,28,1053.0,1.43
hkg,test_28hse_a2821c6a,2025,6,28,1072.5,1.43
hkg,test_28hse_76b877b4,2025,6,28,1092.0,1.43
hkg,test_28hse_c57c362d,2025,6,28,1111.5,1.42
hkg,test_28hse_091006f5,2025,6,28,156.0,3.47
hkg,test_28hse_6388fc6e,2025,6,28,175.5,2.92
hkg,test_28hse_c2158431,2025,6,28,195.0,2.6
hkg,test_28hse_ad35ec60,2025,6,28,214.5,2.38
hkg,test_28hse_72a8f6ba,2025,6,28,234.0,2.23
hkg,test_28hse_b01b5edf,2025,6,28,253.5,2.11
hkg,test_28hse_325f38d4,2025,6,28,273.0,2.02
hkg,test_28hse_10f69118,2025,6,28,292.5,1.95
hkg,test_28hse_3b132a25,2025,6,28,312.0,1.89
hkg,test_28hse_33d99cbe,2025,6,28,331.5,1.84
hkg,test_28hse_56b78916,2025,6,28,351.0,1.8
hkg,test_28hse_80ead575,2025,6,28,370.5,1.76
hkg,test_28hse_b1fa7e32,2025,6,28,390.0,1.73
hkg,test_28hse_c9a15413,2025,6,28,409.5,1.71
hkg,test_28hse_fdac9713,2025,6,28,429.0,1.68
hkg,test_28hse_23226e7b,2025,6,28,448.5,1.66
hkg,test_28hse_e9909fd0,2025,6,28,468.0,1.64
hkg,test_28hse_145e548f,2025,6,28,487.5,1.62
hkg,test_28hse_030a327f,2025,6,28,507.0,1.61
hkg,test_28hse_4fcaa949,2025,6,28,526.5,1.6
hkg,test_28hse_fcc52902,2025,6,28,546.0,1.58
hkg,test_28hse_978c8d46,2025,6,28,565.5,1.57
hkg,test_28hse_a2109d6b,2025,6,28,585.0,1.56
hkg,test_28hse_375bbcd6,2025,6,28,604.5,1.55
hkg,test_28hse_4d4e7c96,2025,6,28,624.0,1.54
hkg,test_28hse_b55c99c9,2025,6,28,643.5,1.53
hkg,test_28hse_7b7b7e5d,2025,6,28,663.0,1.52
hkg,test_28hse_86e43a0e,2025,6,28,682.5,1.52
hkg,test_28hse_6359395a,2025,6,28,702.0,1.51
hkg,test_28hse_6e9329b7,2025,6,28,721.5,1.5
hkg,test_28hse_b91af6ed,2025,6,28,741.0,1.5
hkg,test_28hse_4183ec89,2025,6,28,760.5,1.49
hkg,test_28hse_a4b6be0a,2025,6,28,780.0,1.49
hkg,test_28hse_1292a960,2025,6,28,799.5,1.48
hkg,test_28hse_d23e10f1,2025,6,28,819.0,1.48
hkg,test_28hse_db005ea1,2025,6,28,838.5,1.47
hkg,test_28hse_825aff30,2025,6,28,858.0,1.47
hkg,test_28hse_bea3b9b4,2025,6,28,877.5,1.46
hkg,test_28hse_8257df40,2025,6,28,897.0,1.46
hkg,test_28hse_64846859,2025,6,28,916.5,1.45
hkg,test_28hse_70b90daf,2025,6,28,936.0,1.45
hkg,test_28hse_cf3059dd,2025,6,28,955.5,1.45
hkg,test_28hse_f2e63cbc,2025,6,28,975.0,1.44
hkg,test_28hse_6c185018,2025,6,28,994.5,1.44
hkg,test_28hse_427c8bb5,2025,6,28,1014.0,1.44
hkg,test_28hse_68b1020b,2025,6,28,1033.5,1.44
hkg,test_28hse_c4a13015,2025,6,28,1053.0,1.43
hkg,test_28hse_5d7bbe5d,2025,6,28,1072.5,1.43
hkg,test_28hse_f1e478c9,2025,6,28,1092.0,1.43
hkg,test_28hse_301b49fc,2025,6,28,1111.5,1.42
hkg,test_28hse_e013d07d,2025,6,28,156.0,3.47
hkg,test_28hse_06091201,2025,6,28,175.5,2.92
hkg,test_28hse_b2affc6e,2025,6,28,195.0,2.6
hkg,test_28hse_2014ecdd,2025,6,28,214.5,2.38
hkg,test_28hse_1362b071,2025,6,28,234.0,2.23
hkg,test_28hse_480d0e93,2025,6,28,253.5,2.11
hkg,test_28hse_508e6d0b,2025,6,28,273.0,2.02
hkg,test_28hse_7db0fcd3,2025,6,28,292.5,1.95
hkg,test_28hse_71e21dc6,2025,6,28,312.0,1.89
hkg,test_28hse_60a2b1be,2025,6,28,331.5,1.84
hkg,test_28hse_739b29f3,2025,6,28,351.0,1.8
hkg,test_28hse_6021da24,2025,6,28,370.5,1.76
hkg,test_28hse_3ccc89aa,2025,6,28,390.0,1.73
hkg,test_28hse_db0e0999,2025,6,28,409.5,1.71
hkg,test_28hse_ada3c5cc,2025,6,28,429.0,1.68
hkg,test_28hse_4c403e28,2025,6,28,448.5,1.66
hkg,test_28hse_908cb115,2025,6,28,468.0,1.64
hkg,test_28hse_5bc477b6,2025,6,28,487.5,1.62
hkg,test_28hse_76442382,2025,6,28,507.0,1.61
hkg,test_28hse_5292da05,2025,6,28,526.5,1.6
hkg,test_28hse_599dc5c8,2025,6,28,546.0,1.58
hkg,test_28hse_d69ee53c,2025,6,28,565.5,1.57
hkg,test_28hse_510be47b,2025,6,28,585.0,1.56
hkg,test_28hse_9d6d3278,2025,6,28,604.5,1.55
hkg,test_28hse_c58a843c,2025,6,28,624.0,1.54
hkg,test_28hse_1ca2d569,2025,6,28,643.5,1.53
hkg,test_28hse_65d3285b,2025,6,28,663.0,1.52
hkg,test_28hse_8bf27fdf,2025,6,28,682.5,1.52
hkg,test_28hse_d019e842,2025,6,28,702.0,1.51
hkg,test_28hse_a0df6405,2025,6,28,721.5,1.5
hkg,test_28hse_86335cb8,2025,6,28,741.0,1.5
hkg,test_28hse_23f69c0b,2025,6,28,760.5,1.49
hkg,test_28hse_817ad845,2025,6,28,780.0,1.49
hkg,test_28hse_11deb420,2025,6,28,799.5,1.48
hkg,test_28hse_a869801f,2025,6,28,819.0,1.48
hkg,test_28hse_31ee8233,2025,6,28,838.5,1.47
hkg,test_28hse_96b3305c,2025,6,28,858.0,1.47
hkg,test_28hse_9d02def6,2025,6,28,877.5,1.46
hkg,test_28hse_8af87aef,2025,6,28,897.0,1.46
hkg,test_28hse_dff35987,2025,6,28,916.5,1.45
hkg,test_28hse_cdad123d,2025,6,28,936.0,1.45
hkg,test_28hse_a82efeab,2025,6,28,955.5,1.45
hkg,test_28hse_46d3eacd,2025,6,28,975.0,1.44
hkg,test_28hse_3a958fa9,2025,6,28,994.5,1.44
hkg,test_28hse_f891e377,2025,6,28,1014.0,1.44
hkg,test_28hse_f6ce4357,2025,6,28,1033.5,1.44
hkg,test_28hse_5f752091,2025,6,28,1053.0,1.43
hkg,test_28hse_dab04f62,2025,6,28,1072.5,1.43
hkg,test_28hse_59ab8b0b,2025,6,28,1092.0,1.43
hkg,test_28hse_5c12fabc,2025,6,28,1111.5,1.42
hkg,test_28hse_7e6860de,2025,6,28,156.0,3.47
hkg,test_28hse_0102429b,2025,6,28,175.5,2.92
hkg,test_28hse_5e670b68,2025,6,28,195.0,2.6
hkg,test_28hse_f53a8513,2025,6,28,214.5,2.38
hkg,test_28hse_ebf4c31e,2025,6,28,234.0,2.23
hkg,test_28hse_e114b60b,2025,6,28,253.5,2.11
hkg,test_28hse_60b984ff,2025,6,28,273.0,2.02
hkg,test_28hse_0cbc777c,2025,6,28,292.5,1.95
hkg,test_28hse_a903343a,2025,6,28,312.0,1.89
hkg,test_28hse_0ba024bb,2025,6,28,331.5,1.84
hkg,test_28hse_5a5874ec,2025,6,28,351.0,1.8
